"(0, 0, 0)","(0, 0, 128)","(0, 0, 255)","(0, 128, 0)","(0, 128, 128)","(0, 128, 255)","(0, 255, 0)","(0, 255, 128)","(0, 255, 255)","(128, 0, 0)","(128, 0, 128)","(128, 0, 255)","(128, 128, 0)","(128, 128, 128)","(128, 128, 255)","(128, 255, 0)","(128, 255, 128)","(128, 255, 255)","(255, 0, 0)","(255, 0, 128)","(255, 0, 255)","(255, 128, 0)","(255, 128, 128)","(255, 128, 255)","(255, 255, 0)","(255, 255, 128)","(255, 255, 255)",color,fullpath,length
2678.6579673568235,2246.058001650377,4026.879589441868,4150.3590534979385,3717.7590877914927,5498.580675582991,1952.7938368055559,1520.193871099113,3301.015458890605,4150.100118419926,3717.500152713491,5498.321740504973,5621.801204561025,5189.201238854562,6970.022826646056,3424.2359878686643,2991.6360221622153,4772.457609953708,1933.8900489754767,1501.2900832690332,3282.1116710605365,3405.591135116609,2972.991169410149,4753.812757201637,1208.025918424214,775.4259527177636,2556.2475405092528,Malibu and Black,noisy_image_Malibu_6_Black_2_0,1.0
3384.7874683856326,2533.642412015607,4409.114093042702,4482.8748606824365,3631.729804312428,5507.2014853395085,2357.730302640607,1506.5852462705739,3382.056927297675,4478.035997513719,3626.8909411437007,5502.362622170764,5576.123389810524,4724.978333440454,6600.450014467556,3450.978831768704,2599.8337753986734,4475.305456425741,2331.7700402949254,1480.624983924897,3356.0966649519983,3429.8574325917416,2578.7123762217193,4454.1840572487745,1304.7128745498972,453.56781817986945,2329.039499206958,Malibu and Black,noisy_image_Malibu_6_Black_3_0,1.0
2408.528340406378,1891.9935672796612,4096.361368312749,4164.96884109226,3648.4340679655534,5852.80186899862,1709.8826276363177,1193.347854509603,3397.715655542695,4097.641900291504,3581.1071271647966,5785.47492819786,5854.082400977368,5337.547627850632,7541.915428883728,3398.996187521445,2882.4614143947274,5086.829215427785,1696.845159250685,1180.3103861239715,3384.6781871570756,3453.2856599365737,2936.7508868098566,5141.118687842922,998.1994464806252,481.6646733539087,2686.032474387002,Malibu and Black,noisy_image_Malibu_7_Black_2_0,1.0
2723.4687607167402,3907.591938871754,3731.4203719778843,3461.9559167095426,4646.079094864552,4469.907527970693,1983.8410011574063,3167.964179312428,2991.792612418553,3490.6855013288796,4674.808679483879,4498.637112590027,4229.172657321682,5413.295835476687,5237.124268582801,2751.057741769554,3935.1809199245577,3759.0093530307026,2028.3952037251381,3212.5183818801465,3036.346814986287,2766.882359717942,3951.005537872955,3774.833970979085,1288.767444165808,2472.8906223208196,2296.719055426954,Malibu and Navy,noisy_image_Malibu_3_Navy_2_0,1.0
2440.491683813447,3509.3231711891312,3792.566893861458,3480.0239251114585,4548.85541248715,4832.09913515948,1735.1224467378254,2803.953934113509,3087.1976567858433,3467.6397087191344,4536.471196094813,4819.714918767143,4507.171950017153,5576.0034373928365,5859.247160065153,2762.2704716435214,3831.1019590191977,4114.345681691544,1764.8080338005836,2833.639521176278,3116.8832438485874,2804.340275098599,3873.1717624742896,4156.41548514661,1059.4387967249666,2128.270284100654,2411.5140067729817,Malibu and Navy,noisy_image_Malibu_4_Navy_2_0,1.0
2906.965612675757,4184.568375450106,4267.055576989036,3482.9244014703395,4760.527164244686,4843.014365783622,1862.1354997213639,3139.738262495717,3222.225464034644,3501.8364224322695,4779.43918520661,4861.926386745551,4077.7952112268536,5355.397974001203,5437.885175540102,2457.0063094778807,3734.6090722522295,3817.0962737911505,1858.8308068629979,3136.433569637353,3218.920771176282,2434.7895956575794,3712.392358431945,3794.879559970857,814.0006939086085,2091.603456682959,2174.090658221881,Malibu and Navy,noisy_image_Malibu_4_Navy_3_0,1.0
2188.9014810528106,3186.146481695823,3845.447967571169,3437.456283757725,4434.701284400721,5094.002770276095,1509.8303781935876,2507.0753788365964,3166.3768647119537,3471.0331147119387,4468.27811535494,5127.579601230277,4719.587917416854,5716.832918059864,6376.134403935168,2791.962011852713,3789.2070124957227,4448.50849837106,1517.8431096750676,2515.088110318071,3174.3895961934195,2766.397912379972,3763.6429130229844,4422.944398898326,838.7720068158438,1836.017007458848,2495.318493334197,Malibu and Navy,noisy_image_Malibu_5_Navy_2_0,1.0
2656.2552163708924,3844.614216285161,4339.022631065681,3476.057811428336,4664.4168113426,5158.825226123122,1593.1498601466053,2781.5088600608747,3275.917274841406,3525.0795878343733,4713.438587748629,5207.847002529161,4344.882182891812,5533.241182806084,6027.6495975865555,2461.9742316100783,3650.3332315243497,4144.741646304868,1624.324671532063,2812.683671446337,3307.0920862268677,2444.127266589506,3632.486266503784,4126.894681284301,561.2193153077847,1749.5783152220517,2243.9867300025735,Malibu and Navy,noisy_image_Malibu_5_Navy_3_0,1.0
3078.8980543767116,4546.5154615698,4759.191891182266,3476.014379179532,4943.6317863726035,5156.308215985074,1708.1384816529492,3175.7558888460244,3388.4323184585105,3493.9324684928147,4961.549875685876,5174.226305298348,3891.048793295617,5358.66620048869,5571.342630101128,2123.1728957690316,3590.79030296211,3803.466732574592,1691.352652927809,3158.970060120887,3371.6464897333813,2088.468977730621,3556.0863849237026,3768.7628145361814,320.5930802040466,1788.2104873971227,2000.8869170096013,Malibu and Navy,noisy_image_Malibu_5_Navy_4_0,1.0
1978.6311648019562,2880.82837148491,4005.173991555207,3443.2465090235023,4345.443715706444,5469.789335776744,1267.987702546297,2170.1849092292473,3294.530529299559,3476.6336242927086,4378.830830975655,5503.17645104596,4941.248968514245,5843.446175197208,6967.791795267464,2765.9901620370433,3668.1873687199923,4792.532988790285,1284.8800529406756,2187.0772596236257,3311.4228796939337,2749.4953971622085,3651.69260384516,4776.038223915473,574.2365906850144,1476.4337973679717,2600.779417438271,Malibu and Navy,noisy_image_Malibu_6_Navy_2_0,1.0
2396.848344800238,3526.9369695216046,4402.452548975491,3511.4552094050164,4641.543834126365,5517.059413580252,1355.488918895748,2485.5775436171134,3361.093123070997,3459.09750085734,4589.186125578703,5464.701705032584,4573.704365462113,5703.792990183474,6579.3085696373,2417.7380749528475,3547.826699674219,4423.342279128094,1341.8870938357338,2471.9757185571025,3347.491298010978,2456.4939584404992,3586.58258316187,4462.098162615738,300.52766793124147,1430.616292652607,2306.1318721064813,Malibu and Navy,noisy_image_Malibu_6_Navy_3_0,1.0
1723.6757732124477,2523.320915316362,4106.972123092424,3442.558650012872,4242.203792116765,5825.85499989285,1024.3820569701645,1824.0271990740735,3407.6784068501393,3476.0585964291945,4275.703738533095,5859.35494630914,5194.941473229577,5994.586615333522,7578.237823109544,2776.7648801869036,3576.410022290818,5160.061230066861,1023.2373301397474,1822.8824722436555,3406.533680019742,2742.1202069401616,3541.7653490440703,5125.416556820119,323.9436138974622,1123.588756001371,2707.2399637774415,Malibu and Navy,noisy_image_Malibu_7_Navy_2_0,1.0
2665.655671296303,3139.394563400207,4367.473205482692,3474.121251821856,3947.8601439257595,5175.938786008228,2040.8722725908751,2514.6111646947897,3742.6898067772795,3418.622125235771,3892.3610173396787,5120.439659422157,4227.087705761316,4700.8265978652225,5928.905239947708,2793.838726530355,3267.577618634262,4495.656260716751,1953.999825853054,2427.738717956961,3655.8173600394525,2762.465406378605,3236.204298482513,4464.282940565002,1329.2164271476363,1802.9553192515418,3031.033961334028,Malibu and Blue,noisy_image_Malibu_3_Blue_2_0,1.0
2469.619901513202,2880.677404835395,4492.211936835553,3503.214447230799,3914.271950552981,5525.806482553146,1792.2852553797995,2203.3427587019896,3814.8772907021507,3399.0468723208287,3810.1043756430117,5421.63890764316,4432.641418038426,4843.698921360587,6455.2334533607545,2721.7122261874238,3132.769729509603,4744.304261509779,1748.5444235468128,2159.6019268689997,3771.1364588691754,2782.1389692644075,3193.196472586597,4804.731004586764,1071.2097774134106,1482.267280735597,3093.8018127357677,Malibu and Blue,noisy_image_Malibu_4_Blue_2_0,1.0
2882.4542663323036,3186.2651829346783,5226.791996206269,3461.1471005872886,3764.958017189657,5805.484830461244,1895.2518379200965,2199.0627545224606,4239.5895677940625,3461.1155290852294,3764.926445687592,5805.453258959176,4039.8083633401957,4343.619279942571,6384.14609321416,2473.9131006730076,2777.724017275381,4818.2508305470055,1845.0492166066524,2148.8601332090234,4189.386946480629,2423.7420508616287,2727.552967463999,4768.0797807356,857.8467881944456,1161.6577047968117,3202.1845180684163,Malibu and Blue,noisy_image_Malibu_4_Blue_3_0,1.0
2222.473599322698,2555.435841585217,4574.74777895662,3436.146958590539,3769.1092008530554,5788.421138224452,1500.9795739026074,1833.9418161651222,3853.2537535365263,3503.055167073897,3836.0174093364244,5855.32934670783,4716.728526341737,5049.690768604252,7069.002705975663,2781.5611416537986,3114.5233839163225,5133.835321287741,1538.4638524519876,1871.4260947145076,3890.7380320859115,2752.137211719814,3085.099453982341,5104.41139135374,816.9698270318935,1149.9320692944113,3169.244006665817,Malibu and Blue,noisy_image_Malibu_5_Blue_2_0,1.0
2611.598494834533,2902.0287610382384,5351.004342956951,3421.6812548225366,3712.11152102624,6161.087102944963,1565.2961757330252,1855.7264419367273,4304.702023855452,3465.2148276749103,3755.645093878606,6204.620675797315,4275.297587662914,4565.727853866604,7014.703435785306,2418.9125085733885,2709.342774777092,5158.318356695824,1567.519408007543,1857.949674211247,4306.925256129982,2377.602167995542,2668.0324341992423,5117.008016117967,521.217088906036,811.6473551097391,3260.6229370284773,Malibu and Blue,noisy_image_Malibu_5_Blue_3_0,1.0
3088.6777156207113,3224.0310731738655,6145.787714870539,3494.4793756430186,3629.832733196171,6551.589374892835,1701.612488211593,1836.9658457647479,4758.722487461413,3467.450839656219,3602.8041972093797,6524.560838906039,3873.2524996784987,4008.6058572316533,6930.362498928318,2080.385612247082,2215.7389698002435,5137.49561149691,1669.7235832476033,1805.0769408007548,4726.833582497428,2075.5252432698935,2210.878600823051,5132.635242519733,282.65835583847735,418.0117133916321,3339.7683550883226,Malibu and Blue,noisy_image_Malibu_5_Blue_4_0,1.0
1945.29721257716,2189.427268197018,4631.613742069619,3493.245399841406,3737.3754554612565,6179.561929333846,1238.5310437028465,1482.6610993227023,3924.8475731953054,3461.998199588485,3706.128255208346,6148.314729080934,5009.946386852698,5254.076442472559,7696.262916345194,2755.232030714169,2999.362086334024,5441.548560206609,1271.6952776706123,1515.8253332904667,3958.0118071630727,2819.6434649348457,3063.7735205546937,5505.959994427303,564.9291087962963,809.0591644161528,3251.2456382887635,Malibu and Blue,noisy_image_Malibu_6_Blue_2_0,1.0
2389.4555844907377,2570.2414748371066,5454.2362263160185,3463.935514724807,3644.7214050711705,6528.716156550054,1342.3273507158763,1523.1132410622406,4407.107992541159,3433.2813035836866,3614.0671939300464,6498.0619454089565,4507.761233817741,4688.547124164067,7572.541875643003,2386.15306980881,2566.9389601551748,5450.933711634093,1338.5726835776786,1519.3585739240416,4403.353325402956,2413.0526138117284,2593.8385041580896,5477.833255637007,291.4444498028121,472.2303401491766,3356.2250916281014,Malibu and Blue,noisy_image_Malibu_6_Blue_3_0,1.0
1699.9466494127214,1878.019563400202,4748.050829475309,3431.617894804532,3609.6908087920165,6479.722074867116,990.1342592592613,1168.2071732467434,4038.2384393218467,3441.015748242462,3619.088662229948,6489.119928305057,5172.686993634251,5350.759907621735,8220.791173696862,2731.203358088998,2909.2762720764745,5779.307538151583,1016.541993527093,1194.614907514574,4064.646173589682,2748.213238918901,2926.2861529063757,5796.317418981477,306.7296033736283,484.802517361111,3354.8337834362383,Malibu and Blue,noisy_image_Malibu_7_Blue_2_0,1.0
2659.2105811685633,2474.117889446161,3052.535726916163,4830.316339270419,4645.223647548018,5223.641485018004,2675.1684483239123,2490.0757566015077,3068.4935940715095,3359.8875251843283,3174.7948334619423,3753.212670931929,5530.993283286163,5345.90059156379,5924.3184290337695,3375.8453923396833,3190.7527006172904,3769.170538087285,1984.4724579903984,1799.3797662680033,2377.7976037380013,4155.578216092264,3970.4855243698617,4548.903361839869,2000.43032514575,1815.3376334233567,2393.7554708933476,Malibu and Green,noisy_image_Malibu_3_Green_2_0,1.0
2450.0573425711664,2165.523073130997,3098.763194980281,4767.71474729938,4483.180477859236,5416.420599708514,2474.3529905049745,2189.8187210648157,3123.058842914096,3494.7446282364626,3210.2103587963034,4143.450480645582,5812.4020329646755,5527.867763524521,6461.1078853738045,3519.0402761702753,3234.506006730113,4167.7461285794025,1743.26133294753,1458.7270635073728,2391.967185356648,4060.9187376757545,3776.384468235601,4709.624590084886,1767.556980881339,1483.0227114411846,2416.2628332904637,Malibu and Green,noisy_image_Malibu_4_Green_2_0,1.0
2880.9529937199914,2185.0487450703054,3160.1206650805884,5468.652142811192,4772.747894161521,5747.819814171805,2879.0098218878575,2183.1055732381706,3158.177493248458,3509.028444894546,2813.1241962448576,3788.196116255146,6096.72759398576,5400.823345336082,6375.895265346374,3507.0852730624115,2811.181024412726,3786.2529444230186,1858.7041404106656,1162.7998917609757,2137.8718117712633,4446.403289501886,3750.499040852209,4725.5709608624875,1856.7609685785317,1160.8567199288407,2135.928639939131,Malibu and Green,noisy_image_Malibu_4_Green_3_0,1.0
2217.6189128943774,1815.6062296382058,3187.7295471107695,4845.859570580415,4443.84688732425,5815.970204796805,2216.6603437928693,1814.647660536696,3186.7709780092628,3453.6360355581314,3051.623352301964,4423.746669774513,6081.8766932441795,5679.864009987997,7051.987327460548,3452.6774664566196,3050.664783200449,4422.788100673009,1537.6369839891966,1135.624300733027,2507.7476182055875,4165.877641675247,3763.8649584190784,5135.988275891618,1536.6784148876893,1134.6657316315182,2506.7890491040785,Malibu and Green,noisy_image_Malibu_5_Green_2_0,1.0
2622.3416870284655,1823.6913151577496,3295.0052136917157,5516.304242755485,4717.653870884781,6188.967769418728,2633.588399669927,1834.9380277992086,3306.2519263331774,3448.3662069187358,2649.715835048011,4121.02973358198,6342.328762645756,5543.678390775042,7014.992289308991,3459.612919560193,2660.962547689471,4132.276446223443,1583.490151320303,784.8397794495895,2256.1536779835424,4477.452707047336,3678.8023351766155,5150.116233710571,1594.7368639617644,796.0864920910503,2267.400390625002,Malibu and Green,noisy_image_Malibu_5_Green_3_0,1.0
3069.6147789137485,1839.087912058469,3404.927002957823,6159.707098229591,4929.180231374312,6495.01932227365,3063.778101959015,1833.2512351037358,3399.090326003094,3465.516099215549,2234.989232360259,3800.8283232596045,6555.608418531386,5325.081551676116,6890.920642575441,3459.67942226081,2229.152555405523,3794.991646304877,1702.8492932313088,472.3224263760284,2038.1615172753777,4792.941612547156,3562.4147456918745,5128.253836591245,1697.0126162765787,466.4857494212959,2032.3248403206446,Malibu and Green,noisy_image_Malibu_5_Green_4_0,1.0
1986.5010020147452,1515.2027472350846,3330.057141632376,4831.426188485947,4360.127933706288,6174.982328103553,1970.4710674939968,1499.1728127143358,3314.027207111629,3487.599925518696,3016.3016707390348,4831.156065136299,6332.525111989879,5861.226857210218,7676.081251607507,3471.569990997947,3000.271736218288,4815.126130615559,1271.60772462277,800.3094698431078,2615.1638642404005,4116.532911093967,3645.2346563143005,5460.089050711598,1255.5777901020242,784.2795353223596,2599.133929719649,Malibu and Green,noisy_image_Malibu_6_Green_2_0,1.0
2365.1362097050765,1517.032771776405,3376.048155649881,5494.517725480094,4646.414287551426,6505.4296714248985,2378.0986180769837,1529.9951801483198,3389.0105640217885,3448.4404417438363,2600.3370038151666,4459.352387688604,6577.821957518867,5729.718519590203,7588.733903463673,3461.4028501157522,2613.299412187084,4472.314796060516,1324.017481674384,475.91404374571255,2334.929427619167,4453.39899744941,3605.2955595207573,5464.3109433942345,1336.979890046298,488.8764521176271,2347.891835991076,Malibu and Green,noisy_image_Malibu_6_Green_3_0,1.0
1707.0870225694448,1188.4679114154649,3391.882091799557,4801.497610168024,4282.878499014064,6486.292679398151,1713.8289635845324,1195.209852430556,3398.6240328146514,3437.6156174982884,2918.9965063443137,5122.410686728387,6532.026205096894,6013.407093942904,8216.821274326994,3444.357558513383,2925.7384473594057,5129.152627743463,1010.027485746743,491.4083745927639,2694.8225549768526,4104.438073345335,3585.8189621913766,5789.233142575451,1016.7694267618322,498.150315607853,2701.5644959919446,Malibu and Green,noisy_image_Malibu_7_Green_2_0,1.0
2019.8287921167694,3171.770849408443,3064.27877443416,4124.6047319744675,5276.546789266121,5169.054714291842,1998.2386858067537,3150.180743098427,3042.6886681241403,2777.4012506430086,3929.3433079346864,3821.851232960398,4882.177190500686,6034.119247792337,5926.627172818054,2755.8111443329935,3907.7532016246682,3800.2611266503795,1344.7443817515436,2496.686439043212,2389.194364068931,3449.5203216092336,4601.462378900905,4493.970303926618,1323.154275441529,2475.096332733197,2367.604257758918,Malibu and Teal,noisy_image_Malibu_3_Teal_2_0,1.0
1851.549851573219,2864.933829518182,3199.407935206619,4170.321569037222,5183.705546982154,5518.179652670599,1800.413995520408,2813.797973465371,3148.272079153805,2818.480910815341,3831.8648887602862,4166.338994448743,5137.2526282793215,6150.636606224278,6485.110711912702,2767.3450547625253,3780.7290327074775,4115.203138395929,1113.6371876071667,2127.0211655521257,2461.4952712405716,3432.408905071166,4445.792883016123,4780.266988704579,1062.5013315543563,2075.8853094993133,2410.3594151877605,Malibu and Teal,noisy_image_Malibu_4_Teal_2_0,1.0
1906.1938630615582,3198.142484353571,3226.41052597737,4491.631582754629,5783.5802040466415,5811.8482456704605,1871.5798691486614,3163.5284904406794,3191.796532064479,2495.655387302811,3787.604008594828,3815.872050218636,5081.093106995891,6373.0417282878925,6401.309769911673,2461.041393389921,3752.990014681932,3781.258056305741,857.6797893089864,2149.6284106009953,2177.8964522247934,3443.11750900206,4735.066130294053,4763.3341719178825,823.0657953960913,2115.0144166880978,2143.2824583118986,Malibu and Teal,noisy_image_Malibu_4_Teal_3_0,1.0
1557.8143781078504,2560.7096461334045,3240.376631622949,4122.796462405696,5125.6917304312165,5805.3587159207755,1521.3187130272609,2524.2139810528142,3203.8809665423537,2805.368299361285,3808.263567386836,4487.930552876391,5370.350383659127,6373.245651684654,7052.912637174195,2768.872634280692,3771.7679023062396,4451.434887795802,837.4983790937931,1840.393647119339,2520.060632608883,3402.480463391648,4405.375731417178,5085.0427169067225,801.0027140132034,1803.8979820387494,2483.564967528289,Malibu and Teal,noisy_image_Malibu_5_Teal_2_0,1.0
1622.4420197830889,2857.1964618698617,3290.7410434885187,4444.93902177641,5679.693463863155,6113.23804548182,1598.592067472563,2833.346509559329,3266.8910911779913,2444.683366019378,3679.437808106151,4112.982389724811,5267.180368012678,6501.934810099431,6935.479391718088,2420.8334137088464,3655.5878557956235,4089.1324374142855,604.2315323859744,1838.9859744727346,2272.5305560913857,3426.7285343793023,4661.482976466046,5095.027558084711,580.3815800754458,1815.13602216221,2248.680603780859,Malibu and Teal,noisy_image_Malibu_5_Teal_3_0,1.0
1696.2597549082636,3184.47492819787,3394.2743484225007,4785.110749421298,6273.325922710924,6483.125342935552,1709.1299832818922,3197.3451565715013,3407.144576796134,2104.216403034978,3592.431576324598,3802.230996549217,5193.067397548015,6681.2825708376195,6891.081991062257,2117.086631408607,3605.301804698224,3815.101224922849,343.2797282235936,1831.4949015132036,2041.294321737821,3432.1307227366387,4920.345896026231,5130.145316250864,356.14995659722257,1844.365129886833,2054.1645501114517,Malibu and Teal,noisy_image_Malibu_5_Teal_4_0,1.0
1303.1092035322395,2177.83867830504,3341.949183920624,4113.334938164442,4988.064412937233,6152.17491855281,1275.3232944315869,2150.0527692043865,3314.163274819967,2812.339993784296,3687.0694685571107,4851.179974172662,5622.565728416511,6497.2952031893,7661.405708804858,2784.5540846836416,3659.2835594564613,4823.394065072002,595.5827064043209,1470.3121811771257,2634.4226867926895,3405.8084410365313,4280.537915809335,5444.648421424912,567.7967973036696,1442.5262720764733,2606.6367776920383,Malibu and Teal,noisy_image_Malibu_6_Teal_2_0,1.0
1358.9175186471166,2480.380765603565,3380.081240890781,4450.326126328885,5571.789373285333,6471.489848572526,1348.4887340320643,2469.951980988514,3369.6524562757286,2464.5168815372103,3585.9801284936566,4485.680603780859,5555.9254892189565,6677.388736175396,7577.089211462607,2454.088096922156,3575.5513438785993,4475.251819165801,332.79256151406014,1454.25580847051,2353.9562837577137,3424.201169195828,4545.664416152255,5445.364891439465,322.36377689900525,1443.8270238554546,2343.527499142661,Malibu and Teal,noisy_image_Malibu_6_Teal_3_0,1.0
1018.2671119470168,1818.9303546167685,3374.584699717085,4143.869135266643,4944.532377936389,6500.186723036694,1031.8754688571682,1832.5387115269168,3388.193056627234,2782.568769290128,3583.232011959891,5138.886357060158,5908.170792609735,6708.834035279482,8264.488380379787,2796.1771262002753,3596.8403688700405,5152.494713970313,330.9577465920781,1131.620989261832,2687.2753343621366,3456.5597699117084,4257.223012581453,5812.87735768177,344.5661035022293,1145.2293461719826,2700.8836912722863,Malibu and Teal,noisy_image_Malibu_7_Teal_2_0,1.0
2047.3322563014374,2507.0913789223255,3712.7371318801506,4165.690428347925,4625.449550968793,5831.0953039266005,2047.1242283950612,2506.883351015946,3712.5291039737735,2797.471766760976,3257.2308893818636,4462.876642339693,4915.829938807456,5375.589061428334,6581.234814386153,2797.2637388546013,3257.0228614754883,4462.668614433326,1355.6447241512362,1815.4038467721211,3021.0495997299363,3474.002896197705,3933.7620188185915,5139.407771776408,1355.4366962448564,1815.1958188657413,3020.8415718235615,Malibu and DeepSkyBlue,noisy_image_Malibu_3_DeepSkyBlue_2_0,1.0
1799.4920696159122,2148.0221380958537,3838.085050690155,4142.632225758752,4491.162294238682,6181.225206832992,1783.191960841049,2131.7220293209875,3821.784941915289,2839.0231642232498,3187.5532327031906,4877.616145297496,5182.1633203660895,5530.69338884602,7220.756301440323,2822.723055448393,3171.253123928332,4861.31603652263,1080.4110805684165,1428.9411490483533,3119.0040616426654,3423.551236711251,3772.081305191185,5462.1442177854915,1064.110971793555,1412.6410402734912,3102.7039528677965,Malibu and DeepSkyBlue,noisy_image_Malibu_4_DeepSkyBlue_2_0,1.0
1891.5272553369373,2223.505457497428,4226.561752507723,4430.955672903804,4762.933875064299,6765.990170074581,1886.5723058127567,2218.5505079732498,4221.606802983546,2485.704370820474,2817.6825729809702,4820.738867991267,5025.13278838737,5357.110990547849,7360.167285558091,2480.749421296303,2812.7276234567926,4815.783918467089,851.2636263288766,1183.24182848937,3186.2981234996582,3390.6920438957613,3722.670246056252,5725.726541066511,846.3086768046988,1178.2868789651923,3181.3431739754824,Malibu and DeepSkyBlue,noisy_image_Malibu_4_DeepSkyBlue_3_0,1.0
1507.3637018818588,1795.7223535022304,3890.009564686219,4152.308805405521,4440.667457025888,6534.954668209873,1510.9529053069277,1799.3115569273004,3893.5987681112897,2753.241638267319,3041.6002898876936,5135.8875010716865,5398.186741790993,5686.545393411366,7780.832604595338,2756.830841692391,3045.1894933127614,5139.47670449674,831.5698141718107,1119.9284657921798,3214.215676976173,3476.5149176954756,3764.8735693158405,5859.160780499829,835.1590175968796,1123.5176692172495,3217.8048804012396,Malibu and DeepSkyBlue,noisy_image_Malibu_5_DeepSkyBlue_2_0,1.0
1628.1615896133408,1882.513018154145,4343.19987515004,4439.323720421827,4693.675148962625,7154.362005958517,1600.063737782923,1854.415166323728,4315.10202331963,2454.114955739885,2708.4663842807004,5169.153241276595,5265.277086548348,5519.628515089153,7980.315372085028,2426.0171039094644,2680.368532450277,5141.0553894461755,587.5700097522296,841.9214382930393,3302.6082952889274,3398.7321405607163,3653.0835691015222,6113.770426097408,559.4721579218109,813.82358646262,3274.5104434585123,Malibu and DeepSkyBlue,noisy_image_Malibu_5_DeepSkyBlue_3_0,1.0
1723.2205209405022,1890.7883337620053,4756.10003536523,4773.75240590707,4941.3202187285715,7806.631920331796,1700.9149975351515,1868.482810356655,4733.7945119598835,2126.0924452374834,2293.660258058988,5158.971959662224,5176.624330204066,5344.19214302556,8209.503844628769,2103.7869218321352,2271.3547346536384,5136.666436256871,331.7338204089507,499.30163323045264,3364.6133348336825,3382.265705375524,3549.833518197029,6415.145219800241,309.42829700360085,476.99610982510285,3342.3078114283285,Malibu and DeepSkyBlue,noisy_image_Malibu_5_DeepSkyBlue_4_0,1.0
1262.3025789823412,1507.1159818672832,3941.2375150034327,4127.220890667858,4372.034293552813,6806.155826688949,1255.4141000085763,1500.22750289352,3934.3490360296605,2771.537144204397,3016.3505470893424,5450.472080225479,5636.45545588992,5881.268858774847,8315.390391910996,2764.6486652306353,3009.4620681155743,5443.58360125171,592.7820912637171,837.5954941486629,3271.7170272848102,3457.700402949245,3702.5138058341995,6136.635338970344,585.8936122899523,830.7070151748976,3264.8285483110417,Malibu and DeepSkyBlue,noisy_image_Malibu_6_DeepSkyBlue_2_0,1.0
1363.2277708119,1539.515129350994,4402.568678197867,4465.406456297143,4641.693814836244,7504.747363683113,1357.0625562628609,1533.3499148019544,4396.403463648829,2434.6176429612487,2610.905001500344,5473.958550347218,5536.796328446514,5713.083686985603,8576.137235832472,2428.452428412216,2604.7397869513056,5467.793335798175,308.49963027263374,484.786988811728,3347.8405376586184,3410.6783157578925,3586.9656742969855,6450.019223143866,302.3344157235941,478.6217742626884,3341.675323109582,Malibu and DeepSkyBlue,noisy_image_Malibu_6_DeepSkyBlue_3_0,1.0
1033.3097565157761,1187.7312403549388,4087.861665702159,4153.080102237654,4307.501586076819,7207.632011424041,1038.5895302854947,1193.0110141246582,4093.1414394718877,2759.654058427649,2914.075542266808,5814.205967614024,5879.4244041495285,6033.845887988689,8933.976313335885,2764.9338321973655,2919.3553160365263,5819.485741383749,320.5173343192729,474.9388181584361,3375.069243505669,3440.2876800411673,3594.7091638803254,6494.8395892275275,325.7971080889917,480.21859192815515,3380.3490172753927,Malibu and DeepSkyBlue,noisy_image_Malibu_7_DeepSkyBlue_2_0,1.0
2701.513411994169,2439.8094430512688,3020.2892500428597,4152.294597693751,3890.59062875086,4471.070435742448,3381.1856513631765,3119.481682420266,3699.9614894118668,3503.2604809670856,3241.5565120241818,3822.0363190157914,4954.041666666669,4692.337697723774,5272.817504715371,4182.932720336088,3921.228751393181,4501.708558384782,2038.2125128600778,1776.5085439171826,2356.988350908779,3488.9936985596673,3227.289729616773,3807.7695366083726,2717.8847522290835,2456.1807832861823,3036.660590277778,Malibu and Lime,noisy_image_Malibu_3_Lime_2_0,1.0
2479.881770297499,2147.606092999828,3144.0903233239073,4162.0550197188,3829.779342421124,4826.2635727452025,3109.961342056766,2777.6856647590894,3774.169895083169,3494.126886145404,3161.851208847749,4158.335439171811,5176.300135566717,4844.0244582690475,5840.508688593088,4124.20645790467,3791.9307806070065,4788.415010931075,1795.1622808427642,1462.8866035450978,2459.370833869173,3477.335530264053,3145.059852966394,4141.544083290463,2425.241852602022,2092.9661753043515,3089.4504056284304,Malibu and Lime,noisy_image_Malibu_4_Lime_2_0,1.0
2910.3032460991167,2177.7987852580573,3235.309102794931,4505.181954089503,3772.677493248458,4830.187810785347,3939.2620081018495,3206.757547260811,4264.267864797663,3489.1086194701816,2756.6041586291153,3814.1144761659934,5083.987327460579,4351.482866619517,5408.993184156383,4518.067381472903,3785.562920631867,4843.07323816873,1840.5936749828554,1108.0892141418035,2165.5995316786707,3435.4723829732584,2702.9679221321985,3760.4782396690753,2869.5524369855993,2137.047976144547,3194.558293681417,Malibu and Lime,noisy_image_Malibu_4_Lime_3_0,1.0
2221.7996158050382,1830.1289357210217,3211.866126543211,4177.023177619181,3785.352497535159,5167.089688357345,2879.26907310957,2487.5983930255443,3869.335583847733,3488.096252357689,3096.4255722736707,4478.162763095861,5443.319814171804,5051.649134087781,6433.386324909971,4145.565709662216,3753.895029578198,5135.632220400386,1501.2109884044962,1109.540308320473,2491.277499142662,3456.4345502186284,3064.763870134608,4446.501060956788,2158.6804457090198,1767.0097656250043,3148.746956447186,Malibu and Lime,noisy_image_Malibu_5_Lime_2_0,1.0
